Well,Fluid,Date,Rate
HOMOL-21,Qo,01/11/2015,7132.6
HOMOL-3,Qo,01/11/2015,6238.4
HOMOL-4,Qo,01/11/2015,6532
HOMOL-41,Qo,01/11/2015,910.6
HOMOL-45,Qo,01/11/2015,6916.5
HOMOL-47,Qo,01/11/2015,5029.7
HOMOL-49,Qo,01/11/2015,7550.7
HOMOL-61DES,Qo,01/11/2015,0
HOMOL-62,Qo,01/11/2015,0
HOMOL-63,Qo,01/11/2015,0
HOMOL-1,Qg,01/11/2015,6700.9
HOMOL-102,Qg,01/11/2015,7715.8
HOMOL-21,Qg,01/11/2015,8864.7
HOMOL-3,Qg,01/11/2015,7575.3
HOMOL-4,Qg,01/11/2015,7653.1
HOMOL-41,Qg,01/11/2015,1026.6
HOMOL-45,Qg,01/11/2015,7936
HOMOL-47,Qg,01/11/2015,5586.8
HOMOL-49,Qg,01/11/2015,8927.8
HOMOL-61DES,Qg,01/11/2015,0
HOMOL-62,Qg,01/11/2015,0
HOMOL-63,Qg,01/11/2015,0
HOMOL-1,Qw,01/11/2015,96.3
HOMOL-102,Qw,01/11/2015,106.5
HOMOL-21,Qw,01/11/2015,36.1
HOMOL-3,Qw,01/11/2015,261.7
HOMOL-4,Qw,01/11/2015,0
HOMOL-41,Qw,01/11/2015,206.2
HOMOL-45,Qw,01/11/2015,23.3
HOMOL-47,Qw,01/11/2015,1390.8
HOMOL-49,Qw,01/11/2015,0
HOMOL-61DES,Qw,01/11/2015,0
HOMOL-62,Qw,01/11/2015,0
HOMOL-63,Qw,01/11/2015,0
HOMOL-1,Qo,01/12/2015,5614.1
HOMOL-102,Qo,01/12/2015,5629.8
HOMOL-21,Qo,01/12/2015,6930.1
HOMOL-3,Qo,01/12/2015,6069
HOMOL-4,Qo,01/12/2015,6636.4
HOMOL-41,Qo,01/12/2015,668.4
HOMOL-45,Qo,01/12/2015,6902.1
HOMOL-47,Qo,01/12/2015,4503
HOMOL-49,Qo,01/12/2015,7716.1
HOMOL-61DES,Qo,01/12/2015,0
HOMOL-62,Qo,01/12/2015,0
HOMOL-63,Qo,01/12/2015,0
HOMOL-1,Qg,01/12/2015,6781.8
HOMOL-102,Qg,01/12/2015,7131.6
HOMOL-21,Qg,01/12/2015,8473.5
HOMOL-3,Qg,01/12/2015,7337.7
HOMOL-4,Qg,01/12/2015,8058.5
HOMOL-41,Qg,01/12/2015,489
HOMOL-45,Qg,01/12/2015,7867.4
HOMOL-47,Qg,01/12/2015,5328.1
HOMOL-49,Qg,01/12/2015,8534.4
HOMOL-61DES,Qg,01/12/2015,0
HOMOL-62,Qg,01/12/2015,0
HOMOL-63,Qg,01/12/2015,0
HOMOL-1,Qw,01/12/2015,47.3
HOMOL-102,Qw,01/12/2015,380.9
HOMOL-21,Qw,01/12/2015,137.9
HOMOL-3,Qw,01/12/2015,74.1
HOMOL-4,Qw,01/12/2015,43.4
HOMOL-41,Qw,01/12/2015,125.8
HOMOL-45,Qw,01/12/2015,77.8
HOMOL-47,Qw,01/12/2015,759.5
HOMOL-49,Qw,01/12/2015,28.7
HOMOL-61DES,Qw,01/12/2015,0
HOMOL-62,Qw,01/12/2015,0
HOMOL-63,Qw,01/12/2015,0
HOMOL-1,Qo,01/01/2016,6078.3
HOMOL-102,Qo,01/01/2016,5914.6
HOMOL-21,Qo,01/01/2016,7572.5
HOMOL-3,Qo,01/01/2016,6488.4
HOMOL-4,Qo,01/01/2016,6953.3
HOMOL-41,Qo,01/01/2016,803.7
HOMOL-45,Qo,01/01/2016,7250.8
HOMOL-47,Qo,01/01/2016,5690.9
HOMOL-49,Qo,01/01/2016,8404.3
HOMOL-61DES,Qo,01/01/2016,0
HOMOL-62,Qo,01/01/2016,0
HOMOL-63,Qo,01/01/2016,0
HOMOL-1,Qg,01/01/2016,7110.7
HOMOL-102,Qg,01/01/2016,7375.4
HOMOL-21,Qg,01/01/2016,8845
HOMOL-3,Qg,01/01/2016,7623.2
HOMOL-4,Qg,01/01/2016,8229.5
HOMOL-41,Qg,01/01/2016,768
HOMOL-45,Qg,01/01/2016,8421.6
HOMOL-47,Qg,01/01/2016,7097
HOMOL-49,Qg,01/01/2016,9502.8
HOMOL-61DES,Qg,01/01/2016,0
HOMOL-62,Qg,01/01/2016,0
HOMOL-63,Qg,01/01/2016,0
HOMOL-1,Qw,01/01/2016,44
HOMOL-102,Qw,01/01/2016,285.6
HOMOL-21,Qw,01/01/2016,63.1
HOMOL-3,Qw,01/01/2016,68.2
HOMOL-4,Qw,01/01/2016,48.8
HOMOL-41,Qw,01/01/2016,83.9
HOMOL-45,Qw,01/01/2016,154
HOMOL-47,Qw,01/01/2016,564.9
HOMOL-49,Qw,01/01/2016,26.9
HOMOL-61DES,Qw,01/01/2016,0
HOMOL-62,Qw,01/01/2016,0
HOMOL-63,Qw,01/01/2016,0
HOMOL-1,Qo,01/02/2016,6312.4
HOMOL-102,Qo,01/02/2016,5605.1
HOMOL-21,Qo,01/02/2016,7775.1
HOMOL-3,Qo,01/02/2016,5464.5
HOMOL-4,Qo,01/02/2016,6485.8
HOMOL-41,Qo,01/02/2016,0
HOMOL-45,Qo,01/02/2016,7447.6
HOMOL-47,Qo,01/02/2016,3811.7
HOMOL-49,Qo,01/02/2016,7471.6
HOMOL-61DES,Qo,01/02/2016,0
HOMOL-62,Qo,01/02/2016,0
HOMOL-63,Qo,01/02/2016,0
HOMOL-1,Qg,01/02/2016,6466.1
HOMOL-102,Qg,01/02/2016,6478.7
HOMOL-21,Qg,01/02/2016,8400.1
HOMOL-3,Qg,01/02/2016,5853.5
HOMOL-4,Qg,01/02/2016,7471.7
HOMOL-41,Qg,01/02/2016,0
HOMOL-45,Qg,01/02/2016,7595.1
HOMOL-47,Qg,01/02/2016,4549.4
HOMOL-49,Qg,01/02/2016,7425.3
HOMOL-61DES,Qg,01/02/2016,0
HOMOL-62,Qg,01/02/2016,0
HOMOL-63,Qg,01/02/2016,0
HOMOL-1,Qw,01/02/2016,6.1
HOMOL-102,Qw,01/02/2016,222.5
HOMOL-21,Qw,01/02/2016,34.3
HOMOL-3,Qw,01/02/2016,79.9
HOMOL-4,Qw,01/02/2016,46.6
HOMOL-41,Qw,01/02/2016,0
HOMOL-45,Qw,01/02/2016,133.3
HOMOL-47,Qw,01/02/2016,722.3
HOMOL-49,Qw,01/02/2016,22.5
HOMOL-61DES,Qw,01/02/2016,0
HOMOL-62,Qw,01/02/2016,0
HOMOL-63,Qw,01/02/2016,0
HOMOL-1,Qo,01/03/2016,6109.6
HOMOL-102,Qo,01/03/2016,5378
HOMOL-21,Qo,01/03/2016,7625.4
HOMOL-3,Qo,01/03/2016,5197.4
HOMOL-4,Qo,01/03/2016,6997
HOMOL-41,Qo,01/03/2016,0
HOMOL-45,Qo,01/03/2016,7374.8
HOMOL-47,Qo,01/03/2016,4299
HOMOL-49,Qo,01/03/2016,8101.9
HOMOL-61DES,Qo,01/03/2016,0
HOMOL-62,Qo,01/03/2016,0
HOMOL-63,Qo,01/03/2016,0
HOMOL-1,Qg,01/03/2016,6718.3
HOMOL-102,Qg,01/03/2016,6166.6
HOMOL-21,Qg,01/03/2016,7969.3
HOMOL-3,Qg,01/03/2016,5555.9
HOMOL-4,Qg,01/03/2016,7535.9
HOMOL-41,Qg,01/03/2016,0
HOMOL-45,Qg,01/03/2016,7762.5
HOMOL-47,Qg,01/03/2016,4919.7
HOMOL-49,Qg,01/03/2016,8339
HOMOL-61DES,Qg,01/03/2016,0
HOMOL-62,Qg,01/03/2016,0
HOMOL-63,Qg,01/03/2016,0
HOMOL-1,Qw,01/03/2016,54
HOMOL-102,Qw,01/03/2016,329.7
HOMOL-21,Qw,01/03/2016,42
HOMOL-3,Qw,01/03/2016,116.2
HOMOL-4,Qw,01/03/2016,30.8
HOMOL-41,Qw,01/03/2016,0
HOMOL-45,Qw,01/03/2016,249.8
HOMOL-47,Qw,01/03/2016,1054.3
HOMOL-49,Qw,01/03/2016,29.2
HOMOL-61DES,Qw,01/03/2016,0
HOMOL-62,Qw,01/03/2016,0
HOMOL-63,Qw,01/03/2016,0
HOMOL-1,Qo,01/04/2016,6103.8
HOMOL-102,Qo,01/04/2016,5204.4
HOMOL-21,Qo,01/04/2016,7680.4
HOMOL-3,Qo,01/04/2016,4487.7
HOMOL-4,Qo,01/04/2016,7047.6
HOMOL-41,Qo,01/04/2016,0
HOMOL-45,Qo,01/04/2016,7061.6
HOMOL-47,Qo,01/04/2016,4202.5
HOMOL-49,Qo,01/04/2016,8354.6
HOMOL-61DES,Qo,01/04/2016,0
HOMOL-62,Qo,01/04/2016,0
HOMOL-63,Qo,01/04/2016,0
HOMOL-1,Qg,01/04/2016,6746.7
HOMOL-102,Qg,01/04/2016,6063.7
HOMOL-21,Qg,01/04/2016,8078.5
HOMOL-3,Qg,01/04/2016,4402
HOMOL-4,Qg,01/04/2016,7638.4
HOMOL-41,Qg,01/04/2016,0
HOMOL-45,Qg,01/04/2016,7513.9
HOMOL-47,Qg,01/04/2016,4814.3
HOMOL-49,Qg,01/04/2016,8686.3
HOMOL-61DES,Qg,01/04/2016,0
HOMOL-62,Qg,01/04/2016,0
HOMOL-63,Qg,01/04/2016,0
HOMOL-1,Qw,01/04/2016,59.3
HOMOL-102,Qw,01/04/2016,355.5
HOMOL-21,Qw,01/04/2016,48.8
HOMOL-3,Qw,01/04/2016,57.3
HOMOL-4,Qw,01/04/2016,29.8
HOMOL-41,Qw,01/04/2016,0
HOMOL-45,Qw,01/04/2016,275.8
HOMOL-47,Qw,01/04/2016,1097.2
HOMOL-49,Qw,01/04/2016,0
HOMOL-61DES,Qw,01/04/2016,0
HOMOL-62,Qw,01/04/2016,0
HOMOL-63,Qw,01/04/2016,0
HOMOL-1,Qo,01/05/2016,5832.1
HOMOL-102,Qo,01/05/2016,5008.3
HOMOL-21,Qo,01/05/2016,8084.7
HOMOL-3,Qo,01/05/2016,4507.4
HOMOL-4,Qo,01/05/2016,7418.6
HOMOL-41,Qo,01/05/2016,0
HOMOL-45,Qo,01/05/2016,7173.5
HOMOL-47,Qo,01/05/2016,3993.2
HOMOL-49,Qo,01/05/2016,8066.5
HOMOL-61DES,Qo,01/05/2016,0
HOMOL-62,Qo,01/05/2016,0
HOMOL-63,Qo,01/05/2016,0
HOMOL-1,Qg,01/05/2016,6436.2
HOMOL-102,Qg,01/05/2016,5876.2
HOMOL-21,Qg,01/05/2016,8490.8
HOMOL-3,Qg,01/05/2016,4415.8
HOMOL-4,Qg,01/05/2016,8028.2
HOMOL-41,Qg,01/05/2016,0
HOMOL-45,Qg,01/05/2016,7649.4
HOMOL-47,Qg,01/05/2016,4580.1
HOMOL-49,Qg,01/05/2016,8390.8
HOMOL-61DES,Qg,01/05/2016,0
HOMOL-62,Qg,01/05/2016,0
HOMOL-63,Qg,01/05/2016,0
HOMOL-1,Qw,01/05/2016,67
HOMOL-102,Qw,01/05/2016,336.6
HOMOL-21,Qw,01/05/2016,50.4
HOMOL-3,Qw,01/05/2016,56.6
HOMOL-4,Qw,01/05/2016,30.8
HOMOL-41,Qw,01/05/2016,0
HOMOL-45,Qw,01/05/2016,308.9
HOMOL-47,Qw,01/05/2016,1098.6
HOMOL-49,Qw,01/05/2016,0
HOMOL-61DES,Qw,01/05/2016,0
HOMOL-62,Qw,01/05/2016,0
HOMOL-63,Qw,01/05/2016,0
HOMOL-1,Qo,01/06/2016,6461.9
HOMOL-102,Qo,01/06/2016,5729
HOMOL-21,Qo,01/06/2016,8102.7
HOMOL-3,Qo,01/06/2016,4950.9
HOMOL-4,Qo,01/06/2016,7475.5
HOMOL-41,Qo,01/06/2016,0
HOMOL-45,Qo,01/06/2016,7471.1
HOMOL-47,Qo,01/06/2016,2530.9
HOMOL-49,Qo,01/06/2016,8672.8
HOMOL-61DES,Qo,01/06/2016,0
HOMOL-62,Qo,01/06/2016,0
HOMOL-63,Qo,01/06/2016,0
HOMOL-1,Qg,01/06/2016,6977.8
HOMOL-102,Qg,01/06/2016,6211.3
HOMOL-21,Qg,01/06/2016,8285.3
HOMOL-3,Qg,01/06/2016,4797.8
HOMOL-4,Qg,01/06/2016,7824.9
HOMOL-41,Qg,01/06/2016,0
HOMOL-45,Qg,01/06/2016,7825.2
HOMOL-47,Qg,01/06/2016,4627.8
HOMOL-49,Qg,01/06/2016,8748.9
HOMOL-61DES,Qg,01/06/2016,0
HOMOL-62,Qg,01/06/2016,0
HOMOL-63,Qg,01/06/2016,0
HOMOL-1,Qw,01/06/2016,88.6
HOMOL-102,Qw,01/06/2016,458.8
HOMOL-21,Qw,01/06/2016,60.3
HOMOL-3,Qw,01/06/2016,74.1
HOMOL-4,Qw,01/06/2016,37
HOMOL-41,Qw,01/06/2016,0
HOMOL-45,Qw,01/06/2016,383.8
HOMOL-47,Qw,01/06/2016,802.4
HOMOL-49,Qw,01/06/2016,0
HOMOL-61DES,Qw,01/06/2016,0
HOMOL-62,Qw,01/06/2016,0
HOMOL-63,Qw,01/06/2016,0
HOMOL-1,Qo,01/07/2016,6074.8
HOMOL-102,Qo,01/07/2016,5523.9
HOMOL-21,Qo,01/07/2016,7733.4
HOMOL-3,Qo,01/07/2016,4759.9
HOMOL-4,Qo,01/07/2016,7544.5
HOMOL-41,Qo,01/07/2016,0
HOMOL-45,Qo,01/07/2016,7521
HOMOL-47,Qo,01/07/2016,3447.3
HOMOL-49,Qo,01/07/2016,8368.4
HOMOL-61DES,Qo,01/07/2016,0
HOMOL-62,Qo,01/07/2016,0
HOMOL-63,Qo,01/07/2016,0
HOMOL-1,Qg,01/07/2016,6642.9
HOMOL-102,Qg,01/07/2016,6061.6
HOMOL-21,Qg,01/07/2016,8062.6
HOMOL-3,Qg,01/07/2016,4665.8
HOMOL-4,Qg,01/07/2016,8136.2
HOMOL-41,Qg,01/07/2016,0
HOMOL-45,Qg,01/07/2016,7892.9
HOMOL-47,Qg,01/07/2016,4704
HOMOL-49,Qg,01/07/2016,8686.3
HOMOL-61DES,Qg,01/07/2016,0
HOMOL-62,Qg,01/07/2016,0
HOMOL-63,Qg,01/07/2016,0
HOMOL-1,Qw,01/07/2016,27.3
HOMOL-102,Qw,01/07/2016,18.7
HOMOL-21,Qw,01/07/2016,52.4
HOMOL-3,Qw,01/07/2016,86.9
HOMOL-4,Qw,01/07/2016,0
HOMOL-41,Qw,01/07/2016,0
HOMOL-45,Qw,01/07/2016,306.2
HOMOL-47,Qw,01/07/2016,1633.6
HOMOL-49,Qw,01/07/2016,18.7
HOMOL-61DES,Qw,01/07/2016,0
HOMOL-62,Qw,01/07/2016,0
HOMOL-63,Qw,01/07/2016,0
HOMOL-1,Qo,01/08/2016,6211.9
HOMOL-102,Qo,01/08/2016,6067.7
HOMOL-21,Qo,01/08/2016,8227.3
HOMOL-3,Qo,01/08/2016,5898.4
HOMOL-4,Qo,01/08/2016,5574.6
HOMOL-41,Qo,01/08/2016,0
HOMOL-45,Qo,01/08/2016,6800.6
HOMOL-47,Qo,01/08/2016,1608.3
HOMOL-49,Qo,01/08/2016,8752.5
HOMOL-61DES,Qo,01/08/2016,0
HOMOL-62,Qo,01/08/2016,0
HOMOL-63,Qo,01/08/2016,4539.2
HOMOL-1,Qg,01/08/2016,6321.7
HOMOL-102,Qg,01/08/2016,7091
HOMOL-21,Qg,01/08/2016,9168.4
HOMOL-3,Qg,01/08/2016,5811.2
HOMOL-4,Qg,01/08/2016,5744.1
HOMOL-41,Qg,01/08/2016,0
HOMOL-45,Qg,01/08/2016,7081.1
HOMOL-47,Qg,01/08/2016,2305.9
HOMOL-49,Qg,01/08/2016,9129.5
HOMOL-61DES,Qg,01/08/2016,0
HOMOL-62,Qg,01/08/2016,0
HOMOL-63,Qg,01/08/2016,4924.2
HOMOL-1,Qw,01/08/2016,30.5
HOMOL-102,Qw,01/08/2016,183.1
HOMOL-21,Qw,01/08/2016,334.8
HOMOL-3,Qw,01/08/2016,208.9
HOMOL-4,Qw,01/08/2016,21.8
HOMOL-41,Qw,01/08/2016,0
HOMOL-45,Qw,01/08/2016,576.1
HOMOL-47,Qw,01/08/2016,1904.3
HOMOL-49,Qw,01/08/2016,0
HOMOL-61DES,Qw,01/08/2016,0
HOMOL-62,Qw,01/08/2016,0
HOMOL-63,Qw,01/08/2016,0.9
HOMOL-1,Qo,01/09/2016,5553.9
HOMOL-102,Qo,01/09/2016,5371
HOMOL-21,Qo,01/09/2016,7847.5
HOMOL-3,Qo,01/09/2016,5626.2
HOMOL-4,Qo,01/09/2016,5711.2
HOMOL-41,Qo,01/09/2016,0
HOMOL-45,Qo,01/09/2016,6519.2
HOMOL-47,Qo,01/09/2016,1532.8
HOMOL-49,Qo,01/09/2016,8142.8
HOMOL-61DES,Qo,01/09/2016,0
HOMOL-62,Qo,01/09/2016,0
HOMOL-63,Qo,01/09/2016,5812
HOMOL-1,Qg,01/09/2016,5731.1
HOMOL-102,Qg,01/09/2016,5739.2
HOMOL-21,Qg,01/09/2016,8842.6
HOMOL-3,Qg,01/09/2016,5602.9
HOMOL-4,Qg,01/09/2016,5917.9
HOMOL-41,Qg,01/09/2016,0
HOMOL-45,Qg,01/09/2016,7327.8
HOMOL-47,Qg,01/09/2016,2225.7
HOMOL-49,Qg,01/09/2016,8628.2
HOMOL-61DES,Qg,01/09/2016,0
HOMOL-62,Qg,01/09/2016,0
HOMOL-63,Qg,01/09/2016,6056.8
HOMOL-1,Qw,01/09/2016,28
HOMOL-102,Qw,01/09/2016,166.6
HOMOL-21,Qw,01/09/2016,327.2
HOMOL-3,Qw,01/09/2016,204.2
HOMOL-4,Qw,01/09/2016,23
HOMOL-41,Qw,01/09/2016,0
HOMOL-45,Qw,01/09/2016,563.9
HOMOL-47,Qw,01/09/2016,1873.3
HOMOL-49,Qw,01/09/2016,0
HOMOL-61DES,Qw,01/09/2016,0
HOMOL-62,Qw,01/09/2016,0
HOMOL-63,Qw,01/09/2016,11.6
HOMOL-1,Qo,01/10/2016,5643
HOMOL-102,Qo,01/10/2016,5006.9
HOMOL-21,Qo,01/10/2016,7870.6
HOMOL-3,Qo,01/10/2016,4798.8
HOMOL-4,Qo,01/10/2016,5240.9
HOMOL-41,Qo,01/10/2016,0
HOMOL-45,Qo,01/10/2016,5542.4
HOMOL-47,Qo,01/10/2016,1551.9
HOMOL-49,Qo,01/10/2016,7919.7
HOMOL-61DES,Qo,01/10/2016,0
HOMOL-62,Qo,01/10/2016,0
HOMOL-63,Qo,01/10/2016,5678.3
HOMOL-1,Qg,01/10/2016,5719.1
HOMOL-102,Qg,01/10/2016,5717.9
HOMOL-21,Qg,01/10/2016,8351.7
HOMOL-3,Qg,01/10/2016,4715.8
HOMOL-4,Qg,01/10/2016,5821.1
HOMOL-41,Qg,01/10/2016,0
HOMOL-45,Qg,01/10/2016,6857.7
HOMOL-47,Qg,01/10/2016,1719.3
HOMOL-49,Qg,01/10/2016,8213.5
HOMOL-61DES,Qg,01/10/2016,0
HOMOL-62,Qg,01/10/2016,0
HOMOL-63,Qg,01/10/2016,5874.6
HOMOL-1,Qw,01/10/2016,73.4
HOMOL-102,Qw,01/10/2016,438.6
HOMOL-21,Qw,01/10/2016,56.4
HOMOL-3,Qw,01/10/2016,248.8
HOMOL-4,Qw,01/10/2016,390.5
HOMOL-41,Qw,01/10/2016,0
HOMOL-45,Qw,01/10/2016,863.3
HOMOL-47,Qw,01/10/2016,870.5
HOMOL-49,Qw,01/10/2016,57.2
HOMOL-61DES,Qw,01/10/2016,0
HOMOL-62,Qw,01/10/2016,0
HOMOL-63,Qw,01/10/2016,108.4
HOMOL-1,Qo,01/11/2016,5545.7
HOMOL-102,Qo,01/11/2016,4875.9
HOMOL-21,Qo,01/11/2016,7658.7
HOMOL-3,Qo,01/11/2016,5360.2
HOMOL-4,Qo,01/11/2016,5171.9
HOMOL-41,Qo,01/11/2016,0
HOMOL-45,Qo,01/11/2016,4869.3
HOMOL-47,Qo,01/11/2016,1053.7
HOMOL-49,Qo,01/11/2016,7770.7
HOMOL-61DES,Qo,01/11/2016,0
HOMOL-62,Qo,01/11/2016,0
HOMOL-63,Qo,01/11/2016,5521.8
HOMOL-1,Qg,01/11/2016,5523.8
HOMOL-102,Qg,01/11/2016,5327.5
HOMOL-21,Qg,01/11/2016,8010.5
HOMOL-3,Qg,01/11/2016,5188.1
HOMOL-4,Qg,01/11/2016,5537.4
HOMOL-41,Qg,01/11/2016,0
HOMOL-45,Qg,01/11/2016,6306.8
HOMOL-47,Qg,01/11/2016,2028.8
HOMOL-49,Qg,01/11/2016,7957.5
HOMOL-61DES,Qg,01/11/2016,0
HOMOL-62,Qg,01/11/2016,0
HOMOL-63,Qg,01/11/2016,5574
HOMOL-1,Qw,01/11/2016,32.1
HOMOL-102,Qw,01/11/2016,351.6
HOMOL-21,Qw,01/11/2016,74.3
HOMOL-3,Qw,01/11/2016,214.4
HOMOL-4,Qw,01/11/2016,345.3
HOMOL-41,Qw,01/11/2016,0
HOMOL-45,Qw,01/11/2016,1314.1
HOMOL-47,Qw,01/11/2016,2050.9
HOMOL-49,Qw,01/11/2016,0
HOMOL-61DES,Qw,01/11/2016,0
HOMOL-62,Qw,01/11/2016,0
HOMOL-63,Qw,01/11/2016,10.6
HOMOL-1,Qo,01/12/2016,6321.7
HOMOL-102,Qo,01/12/2016,1096
HOMOL-21,Qo,01/12/2016,7577.6
HOMOL-3,Qo,01/12/2016,4992.4
HOMOL-4,Qo,01/12/2016,5886.7
HOMOL-41,Qo,01/12/2016,0
HOMOL-45,Qo,01/12/2016,3509.7
HOMOL-47,Qo,01/12/2016,1919.6
HOMOL-49,Qo,01/12/2016,8805.9
HOMOL-61DES,Qo,01/12/2016,0
HOMOL-62,Qo,01/12/2016,0
HOMOL-63,Qo,01/12/2016,6349.4
HOMOL-1,Qg,01/12/2016,6315
HOMOL-102,Qg,01/12/2016,683
HOMOL-21,Qg,01/12/2016,8110.6
HOMOL-3,Qg,01/12/2016,5327.2
HOMOL-4,Qg,01/12/2016,6670.7
HOMOL-41,Qg,01/12/2016,0
HOMOL-45,Qg,01/12/2016,3590.5
HOMOL-47,Qg,01/12/2016,2982.7
HOMOL-49,Qg,01/12/2016,9080.2
HOMOL-61DES,Qg,01/12/2016,0
HOMOL-62,Qg,01/12/2016,0
HOMOL-63,Qg,01/12/2016,7216
HOMOL-1,Qw,01/12/2016,90.3
HOMOL-102,Qw,01/12/2016,132.5
HOMOL-21,Qw,01/12/2016,66.9
HOMOL-3,Qw,01/12/2016,280.2
HOMOL-4,Qw,01/12/2016,778.3
HOMOL-41,Qw,01/12/2016,0
HOMOL-45,Qw,01/12/2016,1025.9
HOMOL-47,Qw,01/12/2016,2647.6
HOMOL-49,Qw,01/12/2016,29.2
HOMOL-61DES,Qw,01/12/2016,0
HOMOL-62,Qw,01/12/2016,0
HOMOL-63,Qw,01/12/2016,339.8
HOMOL-1,Qo,01/01/2017,5942.7
HOMOL-102,Qo,01/01/2017,178.4
HOMOL-21,Qo,01/01/2017,7984.9
HOMOL-3,Qo,01/01/2017,3536.9
HOMOL-4,Qo,01/01/2017,6130.6
HOMOL-41,Qo,01/01/2017,0
HOMOL-45,Qo,01/01/2017,2115.3
HOMOL-47,Qo,01/01/2017,1790.2
HOMOL-49,Qo,01/01/2017,8721.5
HOMOL-61DES,Qo,01/01/2017,0
HOMOL-62,Qo,01/01/2017,4710.7
HOMOL-63,Qo,01/01/2017,7186.7
HOMOL-1,Qg,01/01/2017,5838.9
HOMOL-102,Qg,01/01/2017,81
HOMOL-21,Qg,01/01/2017,8372.3
HOMOL-3,Qg,01/01/2017,3438.3
HOMOL-4,Qg,01/01/2017,7643.9
HOMOL-41,Qg,01/01/2017,0
HOMOL-45,Qg,01/01/2017,2134.5
HOMOL-47,Qg,01/01/2017,2836.6
HOMOL-49,Qg,01/01/2017,9021.1
HOMOL-61DES,Qg,01/01/2017,0
HOMOL-62,Qg,01/01/2017,4563.7
HOMOL-63,Qg,01/01/2017,7573.5
HOMOL-1,Qw,01/01/2017,136.2
HOMOL-102,Qw,01/01/2017,25.7
HOMOL-21,Qw,01/01/2017,76.1
HOMOL-3,Qw,01/01/2017,165.1
HOMOL-4,Qw,01/01/2017,895.6
HOMOL-41,Qw,01/01/2017,0
HOMOL-45,Qw,01/01/2017,1007.4
HOMOL-47,Qw,01/01/2017,2804.2
HOMOL-49,Qw,01/01/2017,0
HOMOL-61DES,Qw,01/01/2017,0
HOMOL-62,Qw,01/01/2017,422.7
HOMOL-63,Qw,01/01/2017,163
HOMOL-1,Qo,01/02/2017,5682.8
HOMOL-102,Qo,01/02/2017,1513.2
HOMOL-21,Qo,01/02/2017,7718.6
HOMOL-3,Qo,01/02/2017,3213.8
HOMOL-4,Qo,01/02/2017,4489.2
HOMOL-41,Qo,01/02/2017,0
HOMOL-45,Qo,01/02/2017,1143.7
HOMOL-47,Qo,01/02/2017,1575.8
HOMOL-49,Qo,01/02/2017,8779.5
HOMOL-61DES,Qo,01/02/2017,0
HOMOL-62,Qo,01/02/2017,7376.6
HOMOL-63,Qo,01/02/2017,7231.3
HOMOL-1,Qg,01/02/2017,6161
HOMOL-102,Qg,01/02/2017,984.4
HOMOL-21,Qg,01/02/2017,8205.5
HOMOL-3,Qg,01/02/2017,3803.5
HOMOL-4,Qg,01/02/2017,6370.7
HOMOL-41,Qg,01/02/2017,0
HOMOL-45,Qg,01/02/2017,828.6
HOMOL-47,Qg,01/02/2017,2284.8
HOMOL-49,Qg,01/02/2017,7603
HOMOL-61DES,Qg,01/02/2017,0
HOMOL-62,Qg,01/02/2017,7474.9
HOMOL-63,Qg,01/02/2017,7711.3
HOMOL-1,Qw,01/02/2017,16.7
HOMOL-102,Qw,01/02/2017,133.8
HOMOL-21,Qw,01/02/2017,0
HOMOL-3,Qw,01/02/2017,4.8
HOMOL-4,Qw,01/02/2017,1414.1
HOMOL-41,Qw,01/02/2017,0
HOMOL-45,Qw,01/02/2017,166.5
HOMOL-47,Qw,01/02/2017,1110.5
HOMOL-49,Qw,01/02/2017,0
HOMOL-61DES,Qw,01/02/2017,0
HOMOL-62,Qw,01/02/2017,31.2
HOMOL-63,Qw,01/02/2017,0
HOMOL-1,Qo,01/03/2017,6248.4
HOMOL-102,Qo,01/03/2017,1929.5
HOMOL-21,Qo,01/03/2017,7984.8
HOMOL-3,Qo,01/03/2017,2333
HOMOL-4,Qo,01/03/2017,3229.7
HOMOL-41,Qo,01/03/2017,0
HOMOL-45,Qo,01/03/2017,1596.2
HOMOL-47,Qo,01/03/2017,1660.2
HOMOL-49,Qo,01/03/2017,8904.6
HOMOL-61DES,Qo,01/03/2017,0
HOMOL-62,Qo,01/03/2017,7517.8
HOMOL-63,Qo,01/03/2017,6519.8
HOMOL-1,Qg,01/03/2017,6016.5
HOMOL-102,Qg,01/03/2017,2232
HOMOL-21,Qg,01/03/2017,8104
HOMOL-3,Qg,01/03/2017,2210.4
HOMOL-4,Qg,01/03/2017,4668.6
HOMOL-41,Qg,01/03/2017,0
HOMOL-45,Qg,01/03/2017,1312.4
HOMOL-47,Qg,01/03/2017,2078.1
HOMOL-49,Qg,01/03/2017,8974.4
HOMOL-61DES,Qg,01/03/2017,0
HOMOL-62,Qg,01/03/2017,7411.6
HOMOL-63,Qg,01/03/2017,7343.7
HOMOL-1,Qw,01/03/2017,659.4
HOMOL-102,Qw,01/03/2017,203.6
HOMOL-21,Qw,01/03/2017,842.6
HOMOL-3,Qw,01/03/2017,246.2
HOMOL-4,Qw,01/03/2017,340.8
HOMOL-41,Qw,01/03/2017,0
HOMOL-45,Qw,01/03/2017,168.4
HOMOL-47,Qw,01/03/2017,175.2
HOMOL-49,Qw,01/03/2017,939.7
HOMOL-61DES,Qw,01/03/2017,0
HOMOL-62,Qw,01/03/2017,793.3
